Va,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V
0,4.460065e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,4.664487e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,4.868910e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,5.073333e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,5.277756e-04,0.357159,1.000000e+16,1.000000e+04,-0.000000,-0.000000
0,5.569776e-04,0.357159,1.000000e+16,1.000000e+04,0.000000,0.000000
0.3,-9.340798e-04,-0.116685,1.000000e+03,1.000000e+17,0.300000,0.300000
0.3,-9.220851e-04,-0.116685,5.054853e+04,1.000000e+17,0.198584,0.300000
0.3,-9.034035e-04,-0.116685,1.889216e+05,1.000000e+17,0.164501,0.300000
0.3,-8.847219e-04,-0.116685,3.440445e+05,1.000000e+17,0.149004,0.300000
0.3,-8.660403e-04,-0.116685,5.052372e+05,1.000000e+17,0.139071,0.300000
0.3,-8.473587e-04,-0.116685,6.723159e+05,1.000000e+17,0.131685,0.300000
0.3,-8.286771e-04,-0.116685,8.464734e+05,1.000000e+17,0.125730,0.300000
0.3,-8.099955e-04,-0.116685,1.029273e+06,1.000000e+17,0.120675,0.300000
0.3,-7.913139e-04,-0.116685,1.222461e+06,1.000000e+17,0.116228,0.300000
0.3,-7.726323e-04,-0.116685,1.427927e+06,1.000000e+17,0.112212,0.300000
0.3,-7.539507e-04,-0.116685,1.647700e+06,1.000000e+17,0.108511,0.300000
0.3,-7.352691e-04,-0.116685,1.883962e+06,1.000000e+17,0.105047,0.300000
0.3,-7.165875e-04,-0.116685,2.139064e+06,1.000000e+17,0.101764,0.300000
0.3,-6.979059e-04,-0.116685,2.415549e+06,1.000000e+17,0.098621,0.300000
0.3,-6.792243e-04,-0.116685,2.716175e+06,1.000000e+17,0.095589,0.300000
0.3,-6.605427e-04,-0.116685,3.043943e+06,1.000000e+17,0.092643,0.300000
0.3,-6.418611e-04,-0.116685,3.402126e+06,1.000000e+17,0.089767,0.300000
0.3,-6.231796e-04,-0.116685,3.794300e+06,1.000000e+17,0.086947,0.300000
0.3,-6.044980e-04,-0.116685,4.224383e+06,1.000000e+17,0.084171,0.300000
0.3,-5.858164e-04,-0.116685,4.696671e+06,1.000000e+17,0.081431,0.300000
0.3,-5.671348e-04,-0.116685,5.215882e+06,1.000000e+17,0.078721,0.300000
0.3,-5.484532e-04,-0.116685,5.787203e+06,1.000000e+17,0.076034,0.300000
0.3,-5.297716e-04,-0.116685,6.416342e+06,1.000000e+17,0.073366,0.300000
0.3,-5.110900e-04,-0.116685,7.109584e+06,1.000000e+17,0.070713,0.300000
0.3,-4.924084e-04,-0.116685,7.873857e+06,1.000000e+17,0.068074,0.300000
0.3,-4.737268e-04,-0.116685,8.716795e+06,1.000000e+17,0.065445,0.300000
0.3,-4.550452e-04,-0.116685,9.646822e+06,1.000000e+17,0.062824,0.300000
0.3,-4.363636e-04,-0.116685,1.067323e+07,1.000000e+17,0.060210,0.300000
0.3,-4.176820e-04,-0.116685,1.180627e+07,1.000000e+17,0.057602,0.300000
0.3,-3.990004e-04,-0.116685,1.305727e+07,1.000000e+17,0.054998,0.300000
0.3,-3.803188e-04,-0.116685,1.443872e+07,1.000000e+17,0.052398,0.300000
0.3,-3.616372e-04,-0.116685,1.596443e+07,1.000000e+17,0.049801,0.300000
0.3,-3.429556e-04,-0.116685,1.764965e+07,1.000000e+17,0.047207,0.300000
0.3,-3.242740e-04,-0.116685,1.951121e+07,1.000000e+17,0.044615,0.300000
0.3,-3.058579e-04,-0.116685,2.153716e+07,1.000000e+17,0.042061,0.300000
0.3,-2.884842e-04,-0.116685,2.364032e+07,1.000000e+17,0.039652,0.300000
0.3,-2.720939e-04,-0.116685,2.581189e+07,1.000000e+17,0.037380,0.300000
0.3,-2.566314e-04,-0.116685,2.804272e+07,1.000000e+17,0.035237,0.300000
0.3,-2.420441e-04,-0.116685,3.032341e+07,1.000000e+17,0.033216,0.300000
0.3,-2.282825e-04,-0.116685,3.264452e+07,1.000000e+17,0.031309,0.300000
0.3,-2.152999e-04,-0.116685,3.499668e+07,1.000000e+17,0.029510,0.300000
0.3,-2.030521e-04,-0.116685,3.737067e+07,1.000000e+17,0.027813,0.300000
0.3,-1.914976e-04,-0.116685,3.975757e+07,1.000000e+17,0.026213,0.300000
0.3,-1.805971e-04,-0.116685,4.214881e+07,1.000000e+17,0.024703,0.300000
0.3,-1.703137e-04,-0.116685,4.453628e+07,1.000000e+17,0.023279,0.300000
0.3,-1.606123e-04,-0.116685,4.691234e+07,1.000000e+17,0.021935,0.300000
0.3,-1.514600e-04,-0.116685,4.926992e+07,1.000000e+17,0.020667,0.300000
0.3,-1.428258e-04,-0.116685,5.160247e+07,1.000000e+17,0.019471,0.300000
0.3,-1.346804e-04,-0.116685,5.390406e+07,1.000000e+17,0.018343,0.300000
0.3,-1.269960e-04,-0.116685,5.616934e+07,1.000000e+17,0.017279,0.300000
0.3,-1.197465e-04,-0.116685,5.839353e+07,1.000000e+17,0.016275,0.300000
0.3,-1.129075e-04,-0.116685,6.057245e+07,1.000000e+17,0.015328,0.300000
0.3,-1.064555e-04,-0.116685,6.270247e+07,1.000000e+17,0.014435,0.300000
0.3,-1.003687e-04,-0.116685,6.478050e+07,1.000000e+17,0.013592,0.300000
0.3,-9.462648e-05,-0.116685,6.680395e+07,1.000000e+17,0.012797,0.300000
0.3,-8.920928e-05,-0.116685,6.877074e+07,1.000000e+17,0.012047,0.300000
0.3,-8.409871e-05,-0.116685,7.067922e+07,1.000000e+17,0.011339,0.300000
0.3,-7.927742e-05,-0.116685,7.252817e+07,1.000000e+17,0.010671,0.300000
0.3,-7.472904e-05,-0.116685,7.431676e+07,1.000000e+17,0.010041,0.300000
0.3,-7.043810e-05,-0.116685,7.604449e+07,1.000000e+17,0.009447,0.300000
0.3,-6.639006e-05,-0.116685,7.771120e+07,1.000000e+17,0.008887,0.300000
